             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
          10493395       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493394       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493393       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493392       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493391       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493390       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493389       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493388       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493387       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493386       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493385       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493464       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493463       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493462       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493461       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493460       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493459       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493458       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493457       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493456       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493455       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493454       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493453       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493452       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493451       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493450       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493449       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493448       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493447       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493446       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493445       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493444       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493443       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493442       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493441       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493440       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493439       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493438       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493437       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493436       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493435       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493434       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493433       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493432       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493431       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493430       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493429       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493428       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493427       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493426       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493425       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493424       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493423       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493422       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493421       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493420       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493419       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493418       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493512       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493511       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493510       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493509       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493508       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493507       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493506       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493505       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493504       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493503       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493502       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493501       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493500       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493499       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493498       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493497       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493496       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493495       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493494       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493493       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493492       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493491       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493490       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493489       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493488       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493487       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493486       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493485       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493484       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493483       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493482       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493481       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493480       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493479       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493478       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493477       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493476       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493475       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493474       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493473       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493472       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493471       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493470       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493469       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493468       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493467       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493466       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493465       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493530       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493529       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493528       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493527       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493526       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493525       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493524       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493523       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493522       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493521       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493520       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493519       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493518       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493517       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493516       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493515       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493514       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493513       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493569       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493568       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493567       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493566       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493565       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493564       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493563       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493562       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493561       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493560       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493559       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493558       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493557       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493556       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493555       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493554       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493553       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493552       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493551       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493550       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493549       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493548       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493547       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493546       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493545       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493544       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493543       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493542       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493541       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493540       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493539       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493538       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493537       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493536       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493535       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493534       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493533       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493532       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493531       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493610       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493609       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493608       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493607       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
          10493606       htc neptune_    fcai4 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:c[005-112],cg[001-005,007-011],ch[001-002],g[001-050,230-239])
